"lb";"up";"alpha";"K";"name";"t"
"1205";-1.64487329079496;1.64487329079496;0.1;1;"OF";1
"1206";-2.37293540510402;2.37293540510402;0.1;2;"OF";0.5
"2108";-1.6779187162667;1.6779187162667;0.1;2;"OF";1
"1207";-2.96107377034723;2.96107377034723;0.1;3;"OF";0.333333333333333
"2109";-2.09379534260614;2.09379534260614;0.1;3;"OF";0.666666666666667
"3102";-1.70957673840031;1.70957673840031;0.1;3;"OF";1
"1208";-3.46616138760089;3.46616138760089;0.1;4;"OF";0.25
"2110";-2.45094622185956;2.45094622185956;0.1;4;"OF";0.5
"3103";-2.00118921018606;2.00118921018606;0.1;4;"OF";0.75
"496";-1.73308069380044;1.73308069380044;0.1;4;"OF";1
"1209";-3.91493781759926;3.91493781759926;0.1;5;"OF";0.2
"2111";-2.7682790787481;2.7682790787481;0.1;5;"OF";0.4
"3104";-2.26029040285158;2.26029040285158;0.1;5;"OF";0.6
"497";-1.95746890879963;1.95746890879963;0.1;5;"OF";0.8
"590";-1.75081341756732;1.75081341756732;0.1;5;"OF";1
"1251";-4.32298424947692;4.32298424947692;0.1;6;"OF";0.166666666666667
"2112";-3.05681147776777;3.05681147776777;0.1;6;"OF";0.333333333333333
"3105";-2.49587612013801;2.49587612013801;0.1;6;"OF";0.5
"498";-2.16149212473846;2.16149212473846;0.1;6;"OF";0.666666666666667
"591";-1.93329732949826;1.93329732949826;0.1;6;"OF";0.833333333333333
"684";-1.76485092955116;1.76485092955116;0.1;6;"OF";1
"1252";-4.69965533910779;4.69965533910779;0.1;7;"OF";0.142857142857143
"2113";-3.32315815952268;3.32315815952268;0.1;7;"OF";0.285714285714286
"3106";-2.71334727513234;2.71334727513234;0.1;7;"OF";0.428571428571429
"499";-2.34982766955389;2.34982766955389;0.1;7;"OF";0.571428571428571
"592";-2.10174976181297;2.10174976181297;0.1;7;"OF";0.714285714285714
"685";-1.91862625796012;1.91862625796012;0.1;7;"OF";0.857142857142857
"778";-1.77630275357088;1.77630275357088;0.1;7;"OF";1
"1253";-5.05126429037438;5.05126429037438;0.1;8;"OF";0.125
"2114";-3.57178323328918;3.57178323328918;0.1;8;"OF";0.25
"3107";-2.91634879779559;2.91634879779559;0.1;8;"OF";0.375
"4100";-2.52563214518719;2.52563214518719;0.1;8;"OF";0.5
"593";-2.25899406511887;2.25899406511887;0.1;8;"OF";0.625
"686";-2.0621700112265;2.0621700112265;0.1;8;"OF";0.75
"779";-1.90919844554168;1.90919844554168;0.1;8;"OF";0.875
"872";-1.78589161664459;1.78589161664459;0.1;8;"OF";1
"1254";-5.38223719180979;5.38223719180979;0.1;9;"OF";0.111111111111111
"2115";-3.80581641628314;3.80581641628314;0.1;9;"OF";0.222222222222222
"3108";-3.1074360915338;3.1074360915338;0.1;9;"OF";0.333333333333333
"4101";-2.69111859590489;2.69111859590489;0.1;9;"OF";0.444444444444444
"594";-2.40700964638285;2.40700964638285;0.1;9;"OF";0.555555555555556
"687";-2.19728913242737;2.19728913242737;0.1;9;"OF";0.666666666666667
"780";-2.03429444381305;2.03429444381305;0.1;9;"OF";0.777777777777778
"873";-1.90290820814157;1.90290820814157;0.1;9;"OF";0.888888888888889
"966";-1.7940790639366;1.7940790639366;0.1;9;"OF";1
"1255";-5.69584370539494;5.69584370539494;0.1;10;"OF";0.1
"2116";-4.02756970866347;4.02756970866347;0.1;10;"OF";0.2
"3109";-3.2884968965718;3.2884968965718;0.1;10;"OF";0.3
"4102";-2.84792185269747;2.84792185269747;0.1;10;"OF";0.4
"595";-2.54725874289547;2.54725874289547;0.1;10;"OF";0.5
"688";-2.32531845547684;2.32531845547684;0.1;10;"OF";0.6
"781";-2.15282656445252;2.15282656445252;0.1;10;"OF";0.7
"874";-2.01378485433174;2.01378485433174;0.1;10;"OF";0.8
"967";-1.89861456846498;1.89861456846498;0.1;10;"OF";0.9
"1060";-1.80118393053811;1.80118393053811;0.1;10;"OF";1
"1256";-5.99439150513216;5.99439150513216;0.1;11;"OF";0.0909090909090909
"2117";-4.23867488236598;4.23867488236598;0.1;11;"OF";0.181818181818182
"3110";-3.46086354911606;3.46086354911606;0.1;11;"OF";0.272727272727273
"4103";-2.99719575256608;2.99719575256608;0.1;11;"OF";0.363636363636364
"596";-2.68077337784456;2.68077337784456;0.1;11;"OF";0.454545454545455
"689";-2.44720008434131;2.44720008434131;0.1;11;"OF";0.545454545454545
"782";-2.26566702624826;2.26566702624826;0.1;11;"OF";0.636363636363636
"875";-2.11933744118299;2.11933744118299;0.1;11;"OF";0.727272727272727
"968";-1.99813050171072;1.99813050171072;0.1;11;"OF";0.818181818181818
"1061";-1.89559303429825;1.89559303429825;0.1;11;"OF";0.909090909090909
"11105";-1.80737704263792;1.80737704263792;0.1;11;"OF";1
"1257";-6.28010080497776;6.28010080497776;0.1;12;"OF";0.0833333333333333
"2118";-4.44070186573487;4.44070186573487;0.1;12;"OF";0.166666666666667
"3111";-3.6258178902919;3.6258178902919;0.1;12;"OF";0.25
"4104";-3.14005040248888;3.14005040248888;0.1;12;"OF";0.333333333333333
"597";-2.80854646109629;2.80854646109629;0.1;12;"OF";0.416666666666667
"690";-2.5638404175729;2.5638404175729;0.1;12;"OF";0.5
"783";-2.37365499119824;2.37365499119824;0.1;12;"OF";0.583333333333333
"876";-2.22035093286744;2.22035093286744;0.1;12;"OF";0.666666666666667
"969";-2.09336693499259;2.09336693499259;0.1;12;"OF";0.75
"1062";-1.98594224791866;1.98594224791866;0.1;12;"OF";0.833333333333333
"11106";-1.89352163779274;1.89352163779274;0.1;12;"OF";0.916666666666667
"1258";-1.81290894514595;1.81290894514595;0.1;12;"OF";1
"1259";-6.55436946645653;6.55436946645653;0.1;13;"OF";0.0769230769230769
"2119";-4.63463909613346;4.63463909613346;0.1;13;"OF";0.153846153846154
"3112";-3.78416697582694;3.78416697582694;0.1;13;"OF";0.230769230769231
"4105";-3.27718473322826;3.27718473322826;0.1;13;"OF";0.307692307692308
"598";-2.93120313532916;2.93120313532916;0.1;13;"OF";0.384615384615385
"691";-2.67581012974942;2.67581012974942;0.1;13;"OF";0.461538461538462
"784";-2.47731880129701;2.47731880129701;0.1;13;"OF";0.538461538461539
"877";-2.31731954806673;2.31731954806673;0.1;13;"OF";0.615384615384615
"970";-2.18478982215218;2.18478982215218;0.1;13;"OF";0.692307692307692
"1063";-2.07267361402652;2.07267361402652;0.1;13;"OF";0.769230769230769
"11107";-1.97621675069075;1.97621675069075;0.1;13;"OF";0.846153846153846
"1260";-1.89208348791347;1.89208348791347;0.1;13;"OF";0.923076923076923
"1345";-1.81785501458804;1.81785501458804;0.1;13;"OF";1
"1261";-6.818491332035;6.818491332035;0.1;14;"OF";0.0714285714285714
"2120";-4.82140145834365;4.82140145834365;0.1;14;"OF";0.142857142857143
"3113";-3.93665780601754;3.93665780601754;0.1;14;"OF";0.214285714285714
"4106";-3.4092456660175;3.4092456660175;0.1;14;"OF";0.285714285714286
"599";-3.04932202448467;3.04932202448467;0.1;14;"OF";0.357142857142857
"692";-2.78363742984596;2.78363742984596;0.1;14;"OF";0.428571428571429
"785";-2.57714748303059;2.57714748303059;0.1;14;"OF";0.5
"878";-2.41070072917182;2.41070072917182;0.1;14;"OF";0.571428571428571
"971";-2.27283044401167;2.27283044401167;0.1;14;"OF";0.642857142857143
"1064";-2.1561962815346;2.1561962815346;0.1;14;"OF";0.714285714285714
"11108";-2.0558524895137;2.0558524895137;0.1;14;"OF";0.785714285714286
"1262";-1.96832890300877;1.96832890300877;0.1;14;"OF";0.857142857142857
"1346";-1.89110923991992;1.89110923991992;0.1;14;"OF";0.928571428571428
"1440";-1.82231846136878;1.82231846136878;0.1;14;"OF";1
"1263";-7.07351537715249;7.07351537715249;0.1;15;"OF";0.0666666666666667
"2121";-5.00173069001184;5.00173069001184;0.1;15;"OF";0.133333333333333
"3114";-4.08389600711595;4.08389600711595;0.1;15;"OF";0.2
"4107";-3.53675768857624;3.53675768857624;0.1;15;"OF";0.266666666666667
"5100";-3.16337224464061;3.16337224464061;0.1;15;"OF";0.333333333333333
"693";-2.88775056029235;2.88775056029235;0.1;15;"OF";0.4
"786";-2.67353751184811;2.67353751184811;0.1;15;"OF";0.466666666666667
"879";-2.50086534500592;2.50086534500592;0.1;15;"OF";0.533333333333333
"972";-2.35783845905083;2.35783845905083;0.1;15;"OF";0.6
"1065";-2.23684196560268;2.23684196560268;0.1;15;"OF";0.666666666666667
"11109";-2.13274513225673;2.13274513225673;0.1;15;"OF";0.733333333333333
"1264";-2.04194800355797;2.04194800355797;0.1;15;"OF";0.8
"1347";-1.96184018385433;1.96184018385433;0.1;15;"OF";0.866666666666667
"1441";-1.8904765043844;1.8904765043844;0.1;15;"OF";0.933333333333333
"1535";-1.82637381699024;1.82637381699024;0.1;15;"OF";1
"1265";-7.32032108216292;7.32032108216292;0.1;16;"OF";0.0625
"2122";-5.17624867766025;5.17624867766025;0.1;16;"OF";0.125
"3115";-4.22638934734126;4.22638934734126;0.1;16;"OF";0.1875
"4108";-3.66016054108146;3.66016054108146;0.1;16;"OF";0.25
"5101";-3.27374711136822;3.27374711136822;0.1;16;"OF";0.3125
"694";-2.98850856743959;2.98850856743959;0.1;16;"OF";0.375
"787";-2.76682130007804;2.76682130007804;0.1;16;"OF";0.4375
"880";-2.58812433883012;2.58812433883012;0.1;16;"OF";0.5
"973";-2.44010702738764;2.44010702738764;0.1;16;"OF";0.5625
"1066";-2.31488878233834;2.31488878233834;0.1;16;"OF";0.625
"11110";-2.20715985222389;2.20715985222389;0.1;16;"OF";0.6875
"1266";-2.11319467367063;2.11319467367063;0.1;16;"OF";0.75
"1348";-2.03029177035373;2.03029177035373;0.1;16;"OF";0.8125
"1442";-1.95643810361657;1.95643810361657;0.1;16;"OF";0.875
"1536";-1.8900987760072;1.8900987760072;0.1;16;"OF";0.9375
"1629";-1.83008027054073;1.83008027054073;0.1;16;"OF";1
"1267";-7.55965456701202;7.55965456701202;0.1;17;"OF";0.0588235294117647
"2123";-5.34548300776205;5.34548300776205;0.1;17;"OF";0.117647058823529
"3116";-4.36456859924497;4.36456859924497;0.1;17;"OF";0.176470588235294
"4109";-3.77982728350601;3.77982728350601;0.1;17;"OF";0.235294117647059
"5102";-3.38078029965112;3.38078029965112;0.1;17;"OF";0.294117647058824
"695";-3.08621605347999;3.08621605347999;0.1;17;"OF";0.352941176470588
"788";-2.8572808545525;2.8572808545525;0.1;17;"OF";0.411764705882353
"881";-2.67274150388103;2.67274150388103;0.1;17;"OF";0.470588235294118
"974";-2.51988485567067;2.51988485567067;0.1;17;"OF";0.529411764705882
"1067";-2.3905726755852;2.3905726755852;0.1;17;"OF";0.588235294117647
"11111";-2.27932161304323;2.27932161304323;0.1;17;"OF";0.647058823529412
"1268";-2.18228429962249;2.18228429962249;0.1;17;"OF";0.705882352941176
"1349";-2.09667093585826;2.09667093585826;0.1;17;"OF";0.764705882352941
"1443";-2.02040266800856;2.02040266800856;0.1;17;"OF";0.823529411764706
"1537";-1.95189441607456;1.95189441607456;0.1;17;"OF";0.882352941176471
"1630";-1.889913641753;1.889913641753;0.1;17;"OF";0.941176470588235
"1722";-1.83348554546903;1.83348554546903;0.1;17;"OF";1
"1269";-7.79215576903671;7.79215576903671;0.1;18;"OF";0.0555555555555556
"2124";-5.50988618434773;5.50988618434773;0.1;18;"OF";0.111111111111111
"3117";-4.49880323082084;4.49880323082084;0.1;18;"OF";0.166666666666667
"4110";-3.89607788451835;3.89607788451835;0.1;18;"OF";0.222222222222222
"5103";-3.48475799816664;3.48475799816664;0.1;18;"OF";0.277777777777778
"696";-3.18113427173736;3.18113427173736;0.1;18;"OF";0.333333333333333
"789";-2.94515804884977;2.94515804884977;0.1;18;"OF";0.388888888888889
"882";-2.75494309217387;2.75494309217387;0.1;18;"OF";0.444444444444444
"975";-2.59738525634557;2.59738525634557;0.1;18;"OF";0.5
"1068";-2.46409601129769;2.46409601129769;0.1;18;"OF";0.555555555555556
"11112";-2.34942336308163;2.34942336308163;0.1;18;"OF";0.611111111111111
"1270";-2.24940161541042;2.24940161541042;0.1;18;"OF";0.666666666666667
"1350";-2.16115516705111;2.16115516705111;0.1;18;"OF";0.722222222222222
"1444";-2.08254122800781;2.08254122800781;0.1;18;"OF";0.777777777777778
"1538";-2.01192596830221;2.01192596830221;0.1;18;"OF";0.833333333333333
"1631";-1.94803894225918;1.94803894225918;0.1;18;"OF";0.888888888888889
"1723";-1.88987536982379;1.88987536982379;0.1;18;"OF";0.944444444444444
"1818";-1.83662872811591;1.83662872811591;0.1;18;"OF";1
"1271";-8.01837826685055;8.01837826685055;0.1;19;"OF";0.0526315789473684
"2125";-5.66984964660886;5.66984964660886;0.1;19;"OF";0.105263157894737
"3118";-4.62941285083041;4.62941285083041;0.1;19;"OF";0.157894736842105
"4111";-4.00918913342528;4.00918913342528;0.1;19;"OF";0.210526315789474
"5104";-3.58592777479696;3.58592777479696;0.1;19;"OF";0.263157894736842
"697";-3.27348921973433;3.27348921973433;0.1;19;"OF";0.315789473684211
"790";-3.03066211601881;3.03066211601881;0.1;19;"OF";0.368421052631579
"883";-2.83492482330443;2.83492482330443;0.1;19;"OF";0.421052631578947
"976";-2.67279275561685;2.67279275561685;0.1;19;"OF";0.473684210526316
"1069";-2.53563384640412;2.53563384640412;0.1;19;"OF";0.526315789473684
"11113";-2.41763201257123;2.41763201257123;0.1;19;"OF";0.578947368421053
"1272";-2.31470642541521;2.31470642541521;0.1;19;"OF";0.631578947368421
"1351";-2.22389799901506;2.22389799901506;0.1;19;"OF";0.684210526315789
"1445";-2.14300173372207;2.14300173372207;0.1;19;"OF";0.736842105263158
"1539";-2.07033636607358;2.07033636607358;0.1;19;"OF";0.789473684210526
"1632";-2.00459456671264;2.00459456671264;0.1;19;"OF";0.842105263157895
"1724";-1.94474238472835;1.94474238472835;0.1;19;"OF";0.894736842105263
"1819";-1.88994988220295;1.88994988220295;0.1;19;"OF";0.947368421052632
"1914";-1.83954213454128;1.83954213454128;0.1;19;"OF";1
"1273";-1.95994611936571;1.95994611936571;0.05;1;"OF";1
"1274";-2.79647178836559;2.79647178836559;0.05;2;"OF";0.5
"2126";-1.97740416495018;1.97740416495018;0.05;2;"OF";1
"1275";-3.47104602924308;3.47104602924308;0.05;3;"OF";0.333333333333333
"2127";-2.45440018508842;2.45440018508842;0.05;3;"OF";0.666666666666667
"3119";-2.00400935935307;2.00400935935307;0.05;3;"OF";1
"1276";-4.04853949808655;4.04853949808655;0.05;4;"OF";0.25
"2128";-2.86274973299858;2.86274973299858;0.05;4;"OF";0.5
"3120";-2.3374253690451;2.3374253690451;0.05;4;"OF";0.75
"4112";-2.02426974904327;2.02426974904327;0.05;4;"OF";1
"1277";-4.56169332580666;4.56169332580666;0.05;5;"OF";0.2
"2129";-3.22560428437131;3.22560428437131;0.05;5;"OF";0.4
"3121";-2.633694869615;2.633694869615;0.05;5;"OF";0.6
"4113";-2.28084666290333;2.28084666290333;0.05;5;"OF";0.8
"5105";-2.04005127380216;2.04005127380216;0.05;5;"OF";1
"1278";-5.0282637128317;5.0282637128317;0.05;6;"OF";0.166666666666667
"2130";-3.55551936893754;3.55551936893754;0.05;6;"OF";0.333333333333333
"3122";-2.90306940815981;2.90306940815981;0.05;6;"OF";0.5
"4114";-2.51413185641585;2.51413185641585;0.05;6;"OF";0.666666666666667
"5106";-2.24870789413743;2.24870789413743;0.05;6;"OF";0.833333333333333
"698";-2.05278006476502;2.05278006476502;0.05;6;"OF";1
"1279";-5.45886891591134;5.45886891591134;0.05;7;"OF";0.142857142857143
"2131";-3.86000322804937;3.86000322804937;0.05;7;"OF";0.285714285714286
"3123";-3.15167943807229;3.15167943807229;0.05;7;"OF";0.428571428571429
"4115";-2.72943445795567;2.72943445795567;0.05;7;"OF";0.571428571428571
"5107";-2.44128039524767;2.44128039524767;0.05;7;"OF";0.714285714285714
"699";-2.22857390278713;2.22857390278713;0.05;7;"OF";0.857142857142857
"791";-2.06325851302888;2.06325851302888;0.05;7;"OF";1
"1280";-5.86097782038485;5.86097782038485;0.05;8;"OF";0.125
"2132";-4.14433716117808;4.14433716117808;0.05;8;"OF";0.25
"3124";-3.38383712231362;3.38383712231362;0.05;8;"OF";0.375
"4116";-2.93048891019243;2.93048891019243;0.05;8;"OF";0.5
"5108";-2.62110896419982;2.62110896419982;0.05;8;"OF";0.625
"6100";-2.39273417561873;2.39273417561873;0.05;8;"OF";0.75
"792";-2.21524139320053;2.21524139320053;0.05;8;"OF";0.875
"884";-2.07216858058904;2.07216858058904;0.05;8;"OF";1
"1281";-6.23941654176811;6.23941654176811;0.05;9;"OF";0.111111111111111
"2133";-4.41193374733175;4.41193374733175;0.05;9;"OF";0.222222222222222
"3125";-3.60232881997602;3.60232881997602;0.05;9;"OF";0.333333333333333
"4117";-3.11970827088406;3.11970827088406;0.05;9;"OF";0.444444444444444
"5109";-2.79035190546603;2.79035190546603;0.05;9;"OF";0.555555555555556
"6101";-2.54723113666878;2.54723113666878;0.05;9;"OF";0.666666666666667
"793";-2.35827778509444;2.35827778509444;0.05;9;"OF";0.777777777777778
"885";-2.20596687366588;2.20596687366588;0.05;9;"OF";0.888888888888889
"977";-2.0798055139227;2.0798055139227;0.05;9;"OF";1
"1282";-6.59796874668262;6.59796874668262;0.05;10;"OF";0.1
"2134";-4.66546844283619;4.66546844283619;0.05;10;"OF";0.2
"3126";-3.80933903200195;3.80933903200195;0.05;10;"OF";0.3
"4118";-3.29898437334131;3.29898437334131;0.05;10;"OF";0.4
"5110";-2.95070132620029;2.95070132620029;0.05;10;"OF";0.5
"6102";-2.69360946136718;2.69360946136718;0.05;10;"OF";0.6
"794";-2.49379778027125;2.49379778027125;0.05;10;"OF";0.7
"886";-2.33273422141809;2.33273422141809;0.05;10;"OF";0.8
"978";-2.19932291556087;2.19932291556087;0.05;10;"OF";0.9
"1070";-2.08646091701236;2.08646091701236;0.05;10;"OF";1
"1283";-6.93947305453844;6.93947305453844;0.05;11;"OF";0.0909090909090909
"2135";-4.90694845472546;4.90694845472546;0.05;11;"OF";0.181818181818182
"3127";-4.00650663607192;4.00650663607192;0.05;11;"OF";0.272727272727273
"4119";-3.46973652726922;3.46973652726922;0.05;11;"OF";0.363636363636364
"5111";-3.10342669559521;3.10342669559521;0.05;11;"OF";0.454545454545455
"6103";-2.83302801123536;2.83302801123536;0.05;11;"OF";0.545454545454545
"795";-2.62287427602035;2.62287427602035;0.05;11;"OF";0.636363636363636
"887";-2.45347422736273;2.45347422736273;0.05;11;"OF";0.727272727272727
"979";-2.31315768484615;2.31315768484615;0.05;11;"OF";0.818181818181818
"1071";-2.19445406137073;2.19445406137073;0.05;11;"OF";0.909090909090909
"11114";-2.09232985133505;2.09232985133505;0.05;11;"OF";1
"1284";-7.26615077243794;7.26615077243794;0.05;12;"OF";0.0833333333333333
"2136";-5.13794448431474;5.13794448431474;0.05;12;"OF";0.166666666666667
"3128";-4.19511410443945;4.19511410443945;0.05;12;"OF";0.25
"4120";-3.63307538621897;3.63307538621897;0.05;12;"OF";0.333333333333333
"5112";-3.24952141238677;3.24952141238677;0.05;12;"OF";0.416666666666667
"6104";-2.96639363110047;2.96639363110047;0.05;12;"OF";0.5
"796";-2.7463468475101;2.7463468475101;0.05;12;"OF";0.583333333333333
"888";-2.56897224215737;2.56897224215737;0.05;12;"OF";0.666666666666667
"980";-2.42205025747931;2.42205025747931;0.05;12;"OF";0.75
"1072";-2.29775862630957;2.29775862630957;0.05;12;"OF";0.833333333333333
"11115";-2.19082688930252;2.19082688930252;0.05;12;"OF";0.916666666666667
"1285";-2.09755705221973;2.09755705221973;0.05;12;"OF";1
"1286";-7.57977791911128;7.57977791911128;0.05;13;"OF";0.0769230769230769
"2137";-5.35971236649164;5.35971236649164;0.05;13;"OF";0.153846153846154
"3129";-4.37618682199648;4.37618682199648;0.05;13;"OF";0.230769230769231
"4121";-3.78988895955564;3.78988895955564;0.05;13;"OF";0.307692307692308
"5113";-3.38977973629694;3.38977973629694;0.05;13;"OF";0.384615384615385
"6105";-3.09443137757292;3.09443137757292;0.05;13;"OF";0.461538461538462
"797";-2.86488676672387;2.86488676672387;0.05;13;"OF";0.538461538461539
"889";-2.67985618324582;2.67985618324582;0.05;13;"OF";0.615384615384615
"981";-2.52659263970376;2.52659263970376;0.05;13;"OF";0.692307692307692
"1073";-2.39693623826432;2.39693623826432;0.05;13;"OF";0.769230769230769
"11116";-2.28538903199208;2.28538903199208;0.05;13;"OF";0.846153846153846
"1287";-2.18809341099824;2.18809341099824;0.05;13;"OF";0.923076923076923
"1352";-2.10225214953734;2.10225214953734;0.05;13;"OF";1
"1288";-7.8818031775026;7.8818031775026;0.05;14;"OF";0.0714285714285714
"2138";-5.57327647478976;5.57327647478976;0.05;14;"OF";0.142857142857143
"3130";-4.55056118623077;4.55056118623077;0.05;14;"OF";0.214285714285714
"4122";-3.9409015887513;3.9409015887513;0.05;14;"OF";0.285714285714286
"5114";-3.52484953803393;3.52484953803393;0.05;14;"OF";0.357142857142857
"6106";-3.21773267298808;3.21773267298808;0.05;14;"OF";0.428571428571429
"798";-2.97904158434722;2.97904158434722;0.05;14;"OF";0.5
"890";-2.78663823739488;2.78663823739488;0.05;14;"OF";0.571428571428571
"982";-2.6272677258342;2.6272677258342;0.05;14;"OF";0.642857142857143
"1074";-2.49244501100606;2.49244501100606;0.05;14;"OF";0.714285714285714
"11117";-2.3764530737461;2.3764530737461;0.05;14;"OF";0.785714285714286
"1289";-2.27528059311539;2.27528059311539;0.05;14;"OF";0.857142857142857
"1353";-2.18601888458466;2.18601888458466;0.05;14;"OF";0.928571428571428
"1446";-2.10650050572864;2.10650050572864;0.05;14;"OF";1
"1290";-8.17342590829692;8.17342590829692;0.05;15;"OF";0.0666666666666667
"2139";-5.77948488528257;5.77948488528257;0.05;15;"OF";0.133333333333333
"3131";-4.71892964835669;4.71892964835669;0.05;15;"OF";0.2
"4123";-4.08671295414846;4.08671295414846;0.05;15;"OF";0.266666666666667
"5115";-3.65526718800197;3.65526718800197;0.05;15;"OF";0.333333333333333
"6107";-3.33678715429526;3.33678715429526;0.05;15;"OF";0.4
"799";-3.08926461610941;3.08926461610941;0.05;15;"OF";0.466666666666667
"891";-2.88974244264128;2.88974244264128;0.05;15;"OF";0.533333333333333
"983";-2.72447530276564;2.72447530276564;0.05;15;"OF";0.6
"1075";-2.58466421568488;2.58466421568488;0.05;15;"OF";0.666666666666667
"11118";-2.46438063541733;2.46438063541733;0.05;15;"OF";0.733333333333333
"1291";-2.35946482417834;2.35946482417834;0.05;15;"OF";0.8
"1354";-2.26690047758234;2.26690047758234;0.05;15;"OF";0.866666666666667
"1447";-2.18443995893062;2.18443995893062;0.05;15;"OF";0.933333333333333
"1540";-2.11036949495295;2.11036949495295;0.05;15;"OF";1
"1292";-8.45565154778595;8.45565154778595;0.05;16;"OF";0.0625
"2140";-5.97904854878997;5.97904854878997;0.05;16;"OF";0.125
"3132";-4.88187269728789;4.88187269728789;0.05;16;"OF";0.1875
"4124";-4.22782577389297;4.22782577389297;0.05;16;"OF";0.25
"5116";-3.78148233098014;3.78148233098014;0.05;16;"OF";0.3125
"6108";-3.45200528914173;3.45200528914173;0.05;16;"OF";0.375
"7100";-3.19593588120857;3.19593588120857;0.05;16;"OF";0.4375
"892";-2.98952427439498;2.98952427439498;0.05;16;"OF";0.5
"984";-2.81855051592865;2.81855051592865;0.05;16;"OF";0.5625
"1076";-2.67391179917317;2.67391179917317;0.05;16;"OF";0.625
"11119";-2.54947486745399;2.54947486745399;0.05;16;"OF";0.6875
"1293";-2.44093634864395;2.44093634864395;0.05;16;"OF";0.75
"1355";-2.34517578638451;2.34517578638451;0.05;16;"OF";0.8125
"1448";-2.25986793383999;2.25986793383999;0.05;16;"OF";0.875
"1541";-2.1832398417272;2.1832398417272;0.05;16;"OF";0.9375
"1633";-2.11391288694649;2.11391288694649;0.05;16;"OF";1
"1294";-8.7293411785146;8.7293411785146;0.05;17;"OF";0.0588235294117647
"2141";-6.17257634261864;6.17257634261864;0.05;17;"OF";0.117647058823529
"3133";-5.03988747926349;5.03988747926349;0.05;17;"OF";0.176470588235294
"4125";-4.3646705892573;4.3646705892573;0.05;17;"OF";0.235294117647059
"5117";-3.90388005478936;3.90388005478936;0.05;17;"OF";0.294117647058824
"6109";-3.56373861300439;3.56373861300439;0.05;17;"OF";0.352941176470588
"7101";-3.29938083825502;3.29938083825502;0.05;17;"OF";0.411764705882353
"893";-3.08628817130932;3.08628817130932;0.05;17;"OF";0.470588235294118
"985";-2.9097803928382;2.9097803928382;0.05;17;"OF";0.529411764705882
"1077";-2.76046005968046;2.76046005968046;0.05;17;"OF";0.588235294117647
"11120";-2.63199539601198;2.63199539601198;0.05;17;"OF";0.647058823529412
"1295";-2.51994373963175;2.51994373963175;0.05;17;"OF";0.705882352941176
"1356";-2.42108363231951;2.42108363231951;0.05;17;"OF";0.764705882352941
"1449";-2.33301456444708;2.33301456444708;0.05;17;"OF";0.823529411764706
"1542";-2.25390620051665;2.25390620051665;0.05;17;"OF";0.882352941176471
"1634";-2.18233529462865;2.18233529462865;0.05;17;"OF";0.941176470588235
"1725";-2.11717621888644;2.11717621888644;0.05;17;"OF";1
"1296";-8.99529606803841;8.99529606803841;0.05;18;"OF";0.0555555555555556
"2142";-6.36063484849065;6.36063484849065;0.05;18;"OF";0.111111111111111
"3134";-5.19343660632236;5.19343660632236;0.05;18;"OF";0.166666666666667
"4126";-4.49764803401921;4.49764803401921;0.05;18;"OF";0.222222222222222
"5118";-4.02281869717409;4.02281869717409;0.05;18;"OF";0.277777777777778
"6110";-3.67231424199299;3.67231424199299;0.05;18;"OF";0.333333333333333
"7102";-3.39990233791811;3.39990233791811;0.05;18;"OF";0.388888888888889
"894";-3.18031742424532;3.18031742424532;0.05;18;"OF";0.444444444444444
"986";-2.99843202267947;2.99843202267947;0.05;18;"OF";0.5
"1078";-2.84456238025583;2.84456238025583;0.05;18;"OF";0.555555555555556
"11121";-2.71218381234933;2.71218381234933;0.05;18;"OF";0.611111111111111
"1297";-2.59671830316118;2.59671830316118;0.05;18;"OF";0.666666666666667
"1357";-2.49484624702247;2.49484624702247;0.05;18;"OF";0.722222222222222
"1450";-2.40409399851389;2.40409399851389;0.05;18;"OF";0.777777777777778
"1543";-2.32257545771452;2.32257545771452;0.05;18;"OF";0.833333333333333
"1635";-2.2488240170096;2.2488240170096;0.05;18;"OF";0.888888888888889
"1726";-2.18167975424856;2.18167975424856;0.05;18;"OF";0.944444444444444
"1820";-2.12021161616355;2.12021161616355;0.05;18;"OF";1
"1298";-9.25379785653215;9.25379785653215;0.05;19;"OF";0.0526315789473684
"2143";-6.54342321608342;6.54342321608342;0.05;19;"OF";0.105263157894737
"3135";-5.34268268349522;5.34268268349522;0.05;19;"OF";0.157894736842105
"4127";-4.62689892826608;4.62689892826608;0.05;19;"OF";0.210526315789474
"5119";-4.13842421144955;4.13842421144955;0.05;19;"OF";0.263157894736842
"6111";-3.77784715522741;3.77784715522741;0.05;19;"OF";0.315789473684211
"7103";-3.49760683017809;3.49760683017809;0.05;19;"OF";0.368421052631579
"895";-3.27171160804171;3.27171160804171;0.05;19;"OF";0.421052631578947
"987";-3.08459928551072;3.08459928551072;0.05;19;"OF";0.473684210526316
"1079";-2.92630782334257;2.92630782334257;0.05;19;"OF";0.526315789473684
"11122";-2.79012503417384;2.79012503417384;0.05;19;"OF";0.578947368421053
"1299";-2.67134134174761;2.67134134174761;0.05;19;"OF";0.631578947368421
"1358";-2.56654174342349;2.56654174342349;0.05;19;"OF";0.684210526315789
"1451";-2.47318150754331;2.47318150754331;0.05;19;"OF";0.736842105263158
"1544";-2.38932033250126;2.38932033250126;0.05;19;"OF";0.789473684210526
